transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
16032,5,1570,4/4/17,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
16033,0,1481,29-09-2017,TRUE,Approved,,,,,1788.93,,
16034,63,3287,15-10-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
16035,74,1523,25-10-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,38193
16036,66,3488,13-12-2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,36668
16037,65,2595,3/9/17,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,34996
16038,0,1103,6/2/17,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37626
16039,14,1840,14-09-2017,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,40553
16040,33,2929,13-10-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
16041,23,1624,7/7/17,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34115
16042,73,1689,8/5/17,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,36668
16043,82,215,31-01-2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337
16044,62,1619,20-06-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,42145
16045,33,1101,9/6/17,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
16046,6,2252,19-02-2017,,Approved,Solex,Standard,high,medium,748.17,448.9,35052
16047,4,1750,4/11/17,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,33549
16048,20,1202,6/10/17,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40670
16049,53,386,8/4/17,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
16050,89,2246,13-06-2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,41434
16051,68,295,1/10/17,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
16052,64,565,9/9/17,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
16053,13,763,17-10-2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
16054,70,3409,31-05-2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
16055,21,2530,17-03-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74,34244
16056,41,1547,21-03-2017,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,39427
16057,17,1802,16-04-2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
16058,68,236,15-04-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
16059,94,2883,12/10/17,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
16060,81,1546,30-05-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,41533
16061,17,2453,1/6/17,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
16062,17,2175,2/11/17,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
16063,23,1201,9/10/17,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
16064,14,3095,6/3/17,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,38193
16065,89,2270,13-05-2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42560
16066,93,141,12/5/17,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,36498
16067,88,976,17-01-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
16068,17,1345,29-09-2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
16069,89,2523,24-12-2017,,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37539
16070,18,377,20-09-2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
16071,79,222,10/12/17,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
16072,3,2397,13-06-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
16073,74,2460,10/11/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,35470
16074,1,2851,3/4/17,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38258
16075,69,899,20-10-2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42105
16076,57,2289,3/3/17,,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146
16077,4,541,9/6/17,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
16078,47,1932,26-01-2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37668
16079,97,3061,1/11/17,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,38002
16080,61,709,14-06-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
16081,42,3054,15-06-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526
16082,91,2171,27-04-2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
16083,26,753,11/6/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33888
16084,70,39,16-08-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
16085,86,1511,25-06-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
16086,10,2770,3/11/17,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,35455
16087,44,594,5/4/17,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
16088,13,1664,20-02-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,39880
16089,37,2637,9/8/17,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,39526
16090,22,3365,27-02-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
16091,0,2617,23-07-2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
16092,17,496,15-11-2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,39880
16093,10,108,20-12-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
16094,13,1915,28-05-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,37838
16095,0,10,27-11-2017,FALSE,Approved,,,,,2064.08,,
16096,2,1759,17-09-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
16097,78,2654,13-09-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
16098,81,668,3/2/17,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
16099,66,1245,20-10-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
16100,74,1694,27-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,37873
16101,68,3003,6/3/17,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,41922
16102,6,447,31-03-2017,,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,41701
16103,100,2837,24-08-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
16104,29,3037,28-06-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
16105,0,2990,8/7/17,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
16106,19,977,13-02-2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37659
16107,66,1531,13-05-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,34996
16108,61,2233,30-04-2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
16109,67,2223,18-02-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
16110,98,2103,3/2/17,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
16111,26,2632,20-07-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
16112,26,1150,3/2/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,38193
16113,32,1335,11/7/17,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37698
16114,66,2023,24-09-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
16115,1,1479,22-10-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
16116,53,3074,24-05-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,34170
16117,72,1180,7/7/17,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
16118,1,1620,15-01-2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38193
16119,33,3101,30-10-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526
16120,35,136,20-04-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245
16121,40,1750,5/11/17,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,36498
16122,83,1494,9/8/17,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,42218
16123,30,1257,6/2/17,TRUE,Approved,Solex,Standard,high,medium,748.17,448.9,37698
16124,21,540,4/6/17,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
16125,95,2371,18-08-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
16126,63,1672,31-01-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,40487
16127,64,1290,30-06-2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42145
16128,12,2875,25-11-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
16129,4,478,6/7/17,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,33549
16130,66,1573,13-10-2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40410
16131,80,175,23-04-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
16132,45,2154,19-07-2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
16133,79,886,29-07-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
16134,4,1457,26-10-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649
16135,87,2033,5/1/17,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
16136,2,791,29-08-2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
16137,82,1369,4/6/17,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,41533
16138,69,2155,1/11/17,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
16139,86,435,19-09-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
16140,86,1386,5/2/17,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
16141,51,2298,8/5/17,FALSE,Cancelled,OHM Cycles,Standard,high,medium,2005.66,1203.4,39915
16142,94,691,23-10-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002
16143,41,2835,2/4/17,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,35560
16144,10,1152,23-02-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41345
16145,40,3448,12/5/17,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
16146,45,2465,17-10-2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,84.99,41009
16147,54,923,2/11/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
16148,10,1119,14-09-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,37838
16149,62,951,12/11/17,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
16150,43,3050,25-10-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
16151,0,2189,3/10/17,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
16152,78,280,2/11/17,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42218
16153,62,1526,10/9/17,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,36146
16154,70,813,17-04-2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
16155,44,996,30-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,36498
16156,98,2758,12/10/17,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
16157,56,3329,11/6/17,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
16158,40,1567,6/12/17,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
16159,14,1663,17-12-2017,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,38193
16160,39,1158,19-11-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38750
16161,35,214,14-08-2017,,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
16162,93,1887,6/4/17,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33364
16163,87,1333,12/6/17,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
16164,6,1946,4/9/17,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
16165,24,2469,11/5/17,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,40670
16166,89,2345,30-12-2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37539
16167,31,2051,9/11/17,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
16168,28,3240,28-03-2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052
16169,17,2668,17-03-2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
16170,74,1298,11/1/17,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
16171,80,2534,24-10-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,33429
16172,3,1988,13-06-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38859
16173,97,2820,18-01-2017,FALSE,Approved,Solex,Standard,medium,large,202.62,151.96,42458
16174,51,1728,28-10-2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
16175,62,1762,14-05-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,38647
16176,9,133,21-05-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216
16177,54,1917,19-04-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295
16178,28,2101,10/12/17,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,34244
16179,38,2055,25-03-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
16180,25,1964,14-07-2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33455
16181,23,1104,8/3/17,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
16182,19,2823,18-12-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
16183,13,931,21-10-2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,37838
16184,81,2861,3/1/17,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,42218
16185,87,3090,12/4/17,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667
16186,61,2480,15-06-2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,34079
16187,12,1827,6/2/17,,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,42560
16188,33,2833,22-02-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560
16189,92,1132,16-11-2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,41434
16190,16,2781,18-02-2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
16191,30,1117,17-07-2017,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,33552
16192,39,1300,4/11/17,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
16193,0,2926,9/8/17,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
16194,58,178,27-10-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
16195,13,1253,16-12-2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
16196,32,540,12/10/17,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
16197,36,1984,2/11/17,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,38258
16198,52,1292,11/6/17,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
16199,63,2439,14-04-2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
16200,61,1001,9/4/17,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
16201,20,3015,4/9/17,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,41701
16202,34,1076,13-12-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
16203,92,2420,13-08-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
16204,53,3080,28-10-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
16205,74,1605,10/2/17,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
16206,33,3473,7/10/17,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,36498
16207,26,2780,23-02-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33552
16208,1,523,10/7/17,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38258
16209,54,524,16-04-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
16210,98,2447,2/11/17,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,34556
16211,45,165,13-11-2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,35470
16212,45,2199,3/10/17,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,41701
16213,9,3207,5/6/17,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
16214,21,1061,23-03-2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
16215,62,2869,5/1/17,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
16216,70,1792,3/12/17,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
16217,6,2239,18-10-2017,TRUE,Approved,Solex,Standard,high,medium,748.17,448.9,37337
16218,21,357,22-11-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
16219,67,237,30-01-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74,34115
16220,50,1952,22-01-2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35707
16221,6,1349,6/7/17,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
16222,100,2947,30-04-2017,,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
16223,12,3100,24-06-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
16224,0,3252,18-03-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38206
16225,95,984,24-05-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
16226,53,1667,15-04-2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
16227,6,1752,3/10/17,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
16228,91,2989,25-06-2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,35455
16229,94,3196,3/8/17,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
16230,69,471,18-07-2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
16231,21,1324,24-02-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
16232,20,3060,28-10-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,36334
16233,53,2033,14-11-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
16234,22,2491,16-09-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
16235,44,3024,10/11/17,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
16236,17,3327,12/7/17,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
16237,69,517,19-04-2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42105
16238,34,2114,20-09-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
16239,69,37,9/11/17,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
16240,48,2596,28-09-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668
16241,90,1768,29-09-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,35052
16242,79,1683,18-08-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218
16243,89,2653,3/1/17,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
16244,31,253,13-12-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,33888
16245,83,2788,25-01-2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
16246,84,2786,6/4/17,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079
16247,54,1938,14-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295
16248,43,285,2/4/17,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
16249,0,467,30-03-2017,TRUE,Approved,,,,,2020.14,,
16250,0,1405,22-08-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,34165
16251,14,2851,25-03-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,34165
16252,87,2582,2/3/17,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667
16253,68,14,11/5/17,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
16254,31,1459,22-09-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
16255,60,1672,14-03-2017,,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42172
16256,49,2804,4/5/17,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37220
16257,3,1423,23-11-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37499
16258,14,2055,30-12-2017,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
16259,13,197,13-05-2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
16260,98,2700,20-10-2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
16261,72,346,6/7/17,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
16262,53,3280,1/8/17,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,37499
16263,58,1483,8/1/17,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34143
16264,0,1390,16-09-2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,33364
16265,59,2730,26-12-2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
16266,3,1475,14-11-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38859
16267,31,2630,9/1/17,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
16268,8,67,5/9/17,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
16269,0,2089,5/8/17,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
16270,55,547,1/3/17,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
16271,100,1486,21-06-2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
16272,12,3434,6/5/17,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
16273,37,1591,8/3/17,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,38750
16274,5,577,4/10/17,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,39298
16275,12,1667,2/5/17,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
16276,83,933,6/2/17,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,35667
16277,0,1817,29-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
16278,34,517,8/4/17,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,40336
16279,29,3008,17-04-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37539
16280,38,2599,9/5/17,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
16281,31,1444,28-09-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
16282,3,2934,16-10-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37873
16283,84,3401,21-07-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38482
16284,14,2012,28-01-2017,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
16285,19,322,10/5/17,,Approved,OHM Cycles,Road,high,large,12.01,7.21,34115
16286,0,2712,18-05-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,33879
16287,72,55,10/1/17,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37499
16288,37,2046,17-06-2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40410
16289,0,2432,18-05-2017,FALSE,Approved,,,,,489.58,,
16290,21,1521,16-09-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
16291,93,3033,25-07-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
16292,83,685,12/6/17,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
16293,7,2050,31-10-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
16294,100,2897,6/3/17,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
16295,59,2335,4/1/17,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
16296,41,250,17-10-2017,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,35560
16297,17,2641,1/8/17,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,40303
16298,79,393,6/8/17,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,41533
16299,3,1589,19-12-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,36668
16300,91,3139,19-12-2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
16301,41,2702,29-05-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,41064
16302,65,912,17-04-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,38647
16303,79,2050,25-05-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,35667
