"X","Y","Unique Squirrel ID","Hectare","Shift","Date","Hectare Squirrel Number","Age","Primary Fur Color","Highlight Fur Color","Combination of Primary and Highlight Color","Color notes","Location","Above Ground Sighter Measurement","Specific Location","Running","Chasing","Climbing","Eating","Foraging","Other Activities","Kuks","Quaas","Moans","Tail flags","Tail twitches","Approaches","Indifferent","Runs from","Other Interactions","Lat/Long"
"-73.96260656729","40.78872264512","29D-AM-1014-03","29D","AM","10142018","3","Juvenile","Gray",,"Gray+",,"Above Ground","35","End of tree limb foraging","false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9626065672894 40.788722645116)"
"-73.96926609775","40.78305323108","21B-PM-1017-01","21B","PM","10172018","1","Juvenile","Cinnamon","White","Cinnamon+White",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","false","false","paused to look at me","POINT (-73.9692660977515 40.7830532310766)"
"-73.97152512357","40.77036853598","7G-PM-1018-06","07G","PM","10182018","6","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true","grooming","false","false","false","false","false","false","false","false",,"POINT (-73.971525123573 40.7703685359842)"
"-73.95516398475","40.79085819989","34H-PM-1006-03","34H","PM","10062018","3",,"Gray","White","Gray+White","white belly","Ground Plane","FALSE","Under Tupelo Tree","false","false","false","true","false",,"false","false","false","false","true","false","false","false",,"POINT (-73.9551639847466 40.790858199891)"
"-73.97518067272","40.76719403323","3F-PM-1013-05","03F","PM","10132018","5","Adult","Gray","White","Gray+White",,"Above Ground","13",,"true","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.97518067271972 40.7671940332258)"
"-73.96410881726","40.78865551842","28C-AM-1014-01","28C","AM","10142018","1","Adult","Black",,"Black+",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9641088172632 40.7886555184212)"
"-73.97698851893","40.77089361734","5C-PM-1010-06","05C","PM","10102018","6","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9769885189342 40.7708936173356)"
"-73.96379835138","40.78287125164","23F-PM-1013-04","23F","PM","10132018","4","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","Gray & Cinnamon selected as Primary: ""much browner, like 1/2 & 1/2"".","Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","true","false","indifferent (busy foraging)","POINT (-73.9637983513789 40.7828712516396)"
"-73.97353836029","40.77231247039","8D-AM-1007-01","08D","AM","10072018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false","acknowledged me though","POINT (-73.9735383602914 40.7723124703937)"
"-73.9677368646","40.78215509648","20C-PM-1018-06","20C","PM","10182018","6","Juvenile","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","true","false","false",,"POINT (-73.96773686460392 40.782155096483706)"
"-73.9625932665","40.78853794773","29D-AM-1014-01","29D","AM","10142018","1","Adult","Black",,"Black+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9625932664956 40.7885379477349)"
"-73.97054094463","40.77646080877","14E-PM-1017-03","14E","PM","10172018","3","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9705409446299 40.7764608087703)"
"-73.96971093983","40.77762182608","15E-PM-1008-06","15E","PM","10082018","6","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","true","burying","false","false","false","false","false","false","true","false",,"POINT (-73.9697109398302 40.7776218260789)"
"-73.97896879059","40.76926931393","3B-PM-1007-04","03B","PM","10072018","4","Juvenile","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Above Ground","4","At fence","true","false","true","true","false",,"false","false","false","false","true","false","true","true",,"POINT (-73.9789687905912 40.7692693139328)"
"-73.98108436111","40.76879054937","2A-PM-1019-05","02A","PM","10192018","5","?","Gray",,"Gray+",,"Above Ground","50","in tall planetree","true","false","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9810843611086 40.7687905493699)"
"-73.97617996993","40.77421340993","9B-AM-1010-07","09B","AM","10102018","7","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9761799699276 40.774213409933)"
"-73.97678351601","40.76740303305","2E-PM-1014-04","02E","PM","10142018","4","Adult","Cinnamon","White","Cinnamon+White",,"Above Ground","15",,"false","false","true","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9767835160078 40.7674030330482)"
"-73.9700634278","40.77842237225","16D-PM-1010-07","16D","PM","10102018","7","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","true","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9700634278 40.7784223722453)"
"-73.97526738844","40.76626424138","2G-AM-1010-04","02G","AM","10102018","4","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9752673884392 40.7662642413761)"
"-73.95634733417","40.78937123984","32H-PM-1006-03","32H","PM","10062018","3","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"true","false","false","false","true",,"false","false","false","false","true","true","false","true",,"POINT (-73.9563473341712 40.78937123984251)"
"-73.97917671563","40.77144452588","5A-AM-1006-02","05A","AM","10062018","2","Juvenile","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","12","in tall shrubs near wall next to CPW","false","false","true","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9791767156268 40.7714445258765)"
"-73.97637224338","40.77441214309","9A-AM-1013-07","09A","AM","10132018","7","Adult",,,"+",,,,,"false","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9763722433833 40.7744121430891)"
"-73.97291050023","40.76727580371","4H-PM-1006-02","04H","PM","10062018","2","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"true","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9729105002306 40.7672758037086)"
"-73.96838837501","40.77543443968","13G-PM-1008-01","13G","PM","10082018","1","Juvenile","Gray",,"Gray+",,"Above Ground","20","willow oak tree","false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9683883750097 40.7754344396847)"
"-73.97653069703","40.76949568759","4D-PM-1008-09","04D","PM","10082018","9","Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",,,,,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9765306970303 40.7694956875859)"
"-73.9647845656","40.78165738087","21F-AM-1018-07","21F","AM","10182018","7","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","true","false","false","true",,"POINT (-73.9647845655965 40.7816573808695)"
"-73.96868007849","40.77667390291","15F-AM-1007-03","15F","AM","10072018","3","Adult","Gray","Cinnamon","Gray+Cinnamon","Listed as primary white with cinnamon highlights, I changed to Gray/cinnamon - JO","Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9686800784941 40.7766739029138)"
"-73.96735549353","40.78275272496","21C-AM-1014-04","21C","AM","10142018","4","Adult",,,"+","High in tree, unable to tell","Above Ground","60",,"false","false","true","false","false",,"false","false","false","true","false","false","true","false",,"POINT (-73.96735549352582 40.7827527249594)"
"-73.95936242594","40.79055223568","32E-AM-1007-02","32E","AM","10072018","2","Adult","Gray",,"Gray+",,"Above Ground","40",,"false","false","true","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9593624259363 40.7905522356793)"
"-73.97237364946","40.76695013433","4H-AM-1006-01","04H","AM","10062018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9723736494597 40.7669501343297)"
"-73.97428475527","40.7731740123","9D-AM-1008-02","09D","AM","10082018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9742847552668 40.7731740123046)"
"-73.97121878907","40.77506401731","12E-PM-1018-01","12E","PM","10182018","1","Juvenile","Cinnamon","White","Cinnamon+White",,"Ground Plane","FALSE",,"true","false","true","false","false",,"true","false","false","true","false","false","false","true",,"POINT (-73.9712187890707 40.7750640173134)"
"-73.9541056052","40.79398639232","37G-PM-1007-06","37G","PM","10072018","6","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9541056052047 40.7939863923231)"
"-73.96310890114","40.78919194688","29C-PM-1006-02","29C","PM","10062018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","true","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9631089011412 40.789191946875)"
"-73.95769134927","40.79942160614","41B-AM-1010-11","41B","AM","10102018","11","Adult","Gray","Cinnamon","Gray+Cinnamon",,,,,"false","false","false","true","false","eating a mushroom!","false","false","false","false","false","false","true","false",,"POINT (-73.9576913492669 40.7994216061391)"
"-73.975382564","40.76716620139","3F-PM-1013-04","03F","PM","10132018","4","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9753825640019 40.7671662013861)"
"-73.96826273821","40.77307667435","11H-AM-1010-09","11H","AM","10102018","9","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9682627382073 40.7730766743452)"
"-73.98029831383","40.76765407723","1B-PM-1019-05","01B","PM","10192018","5","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9802983138318 40.7676540772339)"
"-73.96976658301","40.77590949171","13E-PM-1008-08","13E","PM","10082018","8","Juvenile","Cinnamon","Black, White","Cinnamon+Black, White",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","true","false","true","false",,"POINT (-73.9697665830132 40.7759094917104)"
"-73.95331015441","40.79386342802","38H-AM-1019-01","38H","AM","10192018","1","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9533101544112 40.7938634280159)"
"-73.95766520873","40.78754579778","29H-PM-1006-02","29H","PM","10062018","2","Adult","Gray",,"Gray+",,"Above Ground","2",,"true","false","true","false","false",,"false","false","false","false","true","false","false","true",,"POINT (-73.9576652087316 40.7875457977801)"
"-73.95760944325","40.79653426641","38C-PM-1014-07","38C","PM","10142018","7","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","true","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9576094432477 40.7965342664074)"
"-73.97116343407","40.77605533387","13D-AM-1014-05","13D","AM","10142018","5","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","true","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9711634340673 40.7760553338671)"
"-73.97142988804","40.77410578689","11E-PM-1012-02","11E","PM","10122018","2","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9714298880357 40.77410578689)"
"-73.96182136447","40.79276488197","33B-AM-1010-02","33B","AM","10102018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.96182136446711 40.7927648819738)"
"-73.97650279536","40.77173273608","7C-AM-1012-02","07C","AM","10122018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","false","true","hopping around","false","false","false","false","false","false","true","false",,"POINT (-73.9765027953575 40.7717327360835)"
"-73.96867562549","40.77774591027","16E-AM-1014-04","16E","AM","10142018","4","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","true","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9686756254868 40.7777459102651)"
"-73.9614659899","40.79455629076","35A-PM-1013-10","35A","PM","10132018","10","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9614659899028 40.7945562907624)"
"-73.97568897661","40.76760783086","3F-AM-1006-14","03F","AM","10062018","14","Adult","Gray","White","Gray+White",,"Above Ground","12",,"true","false","true","false","false","running from dog","false","false","false","false","false","false","false","true",,"POINT (-73.9756889766089 40.7676078308589)"
"-73.9632096393","40.79261384437","32A-PM-1013-07","32A","PM","10132018","7","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","true","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.963209639301 40.7926138443715)"
"-73.96591181894","40.77657399285","15H-AM-1013-02","15H","AM","10132018","2","Adult","Gray",,"Gray+",,"Above Ground","15",,"false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9659118189359 40.7765739928504)"
"-73.95516252723","40.79119307192","34H-PM-1006-06","34H","PM","10062018","6","Adult","Gray",,"Gray+",,"Ground Plane","FALSE","in grass","true","false","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9551625272308 40.791193071916)"
"-73.97473113124","40.7677319725","3F-PM-1013-06","03F","PM","10132018","6","Adult","Gray","White","Gray+White",,"Above Ground","19",,"false","false","true","false","false",,"false","true","false","false","false","false","false","true",,"POINT (-73.97473113123941 40.7677319725044)"
"-73.98093422906","40.76872656062","2A-AM-1010-05","02A","AM","10102018","5","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE","base of tree with ~ 30 small birds all eating","false","false","false","true","true",,"false","false","false","false","true","true","true","false",,"POINT (-73.9809342290598 40.7687265606227)"
"-73.95964458616","40.7971948679","38A-PM-1013-05","38A","PM","10132018","5","Adult","Black",,"Black+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9596445861554 40.7971948679007)"
"-73.9681664642","40.7724669682","11I-PM-1012-02","11I","PM","10122018","2","Adult","Gray",,"Gray+",,"Above Ground","4",,"true","false","true","false","true",,"false","false","false","false","false","false","false","true","runs away from the ball","POINT (-73.9681664642028 40.7724669681958)"
"-73.95503500969","40.79769421871","41E-PM-1013-02","41E","PM","10132018","2","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9550350096938 40.797694218705004)"
"-73.96159260313","40.79442232354","35B-PM-1013-05","35B","PM","10132018","5","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","true","false","false","chased by dog #2","true","false","false","false","false","false","false","true","runs from (dog)","POINT (-73.96159260312531 40.7944223235385)"
"-73.9754536566","40.76986049188","5E-PM-1012-04","05E","PM","10122018","4","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","true","false","false","false","true",,"POINT (-73.9754536566013 40.7698604918771)"
"-73.97111200795","40.77608019118","13D-PM-1018-14","13D","PM","10182018","14","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Ground Plane","FALSE",,"true","false","true","false","false","climbing (down)","false","false","false","false","false","false","true","false",,"POINT (-73.9711120079542 40.7760801911766)"
"-73.96640543278","40.77561808933","14H-PM-1012-07","14H","PM","10122018","7","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9664054327771 40.7756180893318)"
"-73.97506180081","40.77375211671","9B-AM-1010-05","09B","AM","10102018","5","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.9750618008099 40.7737521167094)"
"-73.9643507588","40.79043246933","30B-PM-1019-07","30B","PM","10192018","7","Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.96435075880082 40.7904324693292)"
"-73.96003570184","40.79065397669","32E-AM-1007-08","32E","AM","10072018","8","Adult","Gray",,"Gray+",,"Above Ground","65","tree top","false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9600357018376 40.7906539766881)"
"-73.97785788223","40.77054327053","5B-PM-1013-03","05B","PM","10132018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true","grooming","false","false","false","false","false","false","false","false",,"POINT (-73.9778578822323 40.7705432705286)"
"-73.95874397565","40.78490061074","27I-AM-1007-04","27I","AM","10072018","4","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","true",,"POINT (-73.9587439756541 40.7849006107353)"
"-73.95652309636","40.79855638771","41C-PM-1007-02","41C","PM","10072018","2","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"true","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9565230963554 40.798556387711)"
"-73.95560836957","40.79652237095","39E-AM-1018-02","39E","AM","10182018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9556083695689 40.7965223709493)"
"-73.97535851576","40.76983986079","5E-AM-1008-07","05E","AM","10082018","7","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","1","on fence","false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9753585157592 40.7698398607941)"
"-73.95860756697","40.79836955056","40B-PM-1014-04","40B","PM","10142018","4","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.958607566971 40.7983695505584)"
"-73.95525955648","40.78895330295","32I-PM-1007-01","32I","PM","10072018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","true","true","true","chirps","false","false","false","false","true","false","true","false",,"POINT (-73.9552595564798 40.7889533029466)"
"-73.96511329041","40.79053841241","29A-PM-1019-02","29A","PM","10192018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9651132904127 40.7905384124102)"
"-73.95319535949","40.79604135201","40G-PM-1013-01","40G","PM","10132018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","true","false",,"false","false","false","false","false","true","false","false",,"POINT (-73.9531953594918 40.7960413520131)"
"-73.95309205326","40.79822569302","42F-PM-1017-03","42F","PM","10172018","3",,"Gray","Cinnamon","Gray+Cinnamon",,,,,"true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.953092053256 40.7982256930243)"
"-73.97726912102","40.7690960713","4D-PM-1008-13","04D","PM","10082018","13","Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9772691210241 40.7690960712994)"
"-73.95076996671","40.79551660396","40I-AM-1018-02","40I","AM","10182018","2","Adult","Cinnamon",,"Cinnamon+",,"Ground Plane","FALSE",,"true","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9507699667119 40.795516603955505)"
"-73.96722521368","40.78765047432","26A-PM-1006-04","26A","PM","10062018","4","Adult","Gray",,"Gray+",,"Above Ground","40",,"false","true","false","false","false",,"false","false","false","false","true","false","false","false",,"POINT (-73.9672252136807 40.7876504743212)"
"-73.95321635352","40.79829703131","42F-PM-1017-04","42F","PM","10172018","4",,"Gray",,"Gray+",,,,,"true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9532163535175 40.7982970313067)"
"-73.96932629522","40.78326041108","21B-AM-1019-01","21B","AM","10192018","1","Juvenile","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9693262952166 40.783260411082)"
"-73.95792923401","40.7976287835","39C-PM-1006-04","39C","PM","10062018","4","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9579292340076 40.7976287835027)"
"-73.97147871782","40.77980494707","16B-PM-1017-01","16B","PM","10172018","1","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9714787178201 40.7798049470745)"
"-73.95788409412","40.79555862324","37D-PM-1014-06","37D","PM","10142018","6","Adult","Gray",,"Gray+",,"Above Ground","25",,"false","false","true","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9578840941242 40.7955586232429)"
"-73.97650164137","40.7740672863","9A-AM-1013-06","09A","AM","10132018","6","Juvenile","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","true","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9765016413674 40.7740672862953)"
"-73.9661570478","40.78072715188","20E-AM-1014-02","20E","AM","10142018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9661570478029 40.7807271518813)"
"-73.95683783303","40.78803178028","30I-PM-1006-04","30I","PM","10062018","4","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","true","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9568378330302 40.7880317802766)"
"-73.97159771705","40.77421726506","11E-AM-1013-03","11E","AM","10132018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true","burying","false","false","false","false","false","false","true","false",,"POINT (-73.9715977170548 40.774217265062205)"
"-73.9709912561","40.77589655952","13D-AM-1014-01","13D","AM","10142018","1","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"true","false","false","false","true",,"false","false","false","false","true","false","false","true",,"POINT (-73.9709912560997 40.7758965595198)"
"-73.97448474469","40.76924227444","5E-AM-1008-04","05E","AM","10082018","4","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9744847446854 40.76924227444)"
"-73.95520823323","40.78905743311","32I-PM-1007-02","32I","PM","10072018","2","Adult",,,"+",,"Above Ground","30",,"false","false","true","false","false","different sound - happy,playful chirps","false","false","false","false","true","false","true","false",,"POINT (-73.955208233231 40.7890574331084)"
"-73.97281464824","40.76529517147","1I-PM-1012-03","01I","PM","10122018","3","Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White","Gray, Black, & Cinnamon selected as Primary. Gray, Black, & White selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","true","false","false","false","true",,"POINT (-73.97281464823851 40.765295171474506)"
"-73.96786131851","40.78221708875","20C-PM-1018-03","20C","PM","10182018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9678613185071 40.7822170887526)"
"-73.97729086673","40.76972074047","4C-AM-1006-05","04C","AM","10062018","5","Juvenile","Gray","White","Gray+White",,"Above Ground","20",,"false","false","true","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9772908667333 40.7697207404744)"
"-73.96908322193","40.78234334099","20B-PM-1013-06","20B","PM","10132018","6","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","true","false","false","false",,"false","false","false","false","true","false","true","false",,"POINT (-73.96908322193221 40.782343340986)"
"-73.97516155278","40.76701387151","3F-AM-1006-03","03F","AM","10062018","3","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","Gray & Cinnamon selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.","Ground Plane","FALSE","on the path","false","false","false","false","true",,"false","false","false","false","false","true","false","false",,"POINT (-73.9751615527833 40.767013871509)"
"-73.96492302712","40.78217662157","22F-PM-1014-02","22F","PM","10142018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","true","false","false","true","false",,"POINT (-73.9649230271173 40.7821766215675)"
"-73.9728723854","40.7670816165","4H-PM-1006-01","04H","PM","10062018","1","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9728723853967 40.7670816164986)"
"-73.97869409459","40.76908202769","3B-PM-1007-05","03B","PM","10072018","5","Juvenile","Gray",,"Gray+",,"Above Ground","6","on rock","false","false","true","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9786940945874 40.7690820276888)"
"-73.95651796713","40.79366639404","36F-PM-1012-03","36F","PM","10122018","3",,"Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.95651796713192 40.7936663940365)"
"-73.97201023611","40.76921439303","6G-PM-1020-01","06G","PM","10202018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","true","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9720102361126 40.7692143930301)"
"-73.96746671615","40.78243465483","21D-PM-1008-04","21D","PM","10082018","4","Juvenile","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Above Ground","4",,"false","false","false","true","false",,"false","false","false","false","false","false","false","true","i scared it","POINT (-73.967466716152 40.7824346548278)"
"-73.96982463699","40.77114727945","9H-AM-1006-04","09H","AM","10062018","4","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9698246369929 40.7711472794488)"
"-73.97618793","40.76839189703","3E-PM-1008-01","03E","PM","10082018","1","Adult","Gray",,"Gray+",,"Above Ground","3",,"false","false","true","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9761879300037 40.7683918970301)"
"-73.9802842404","40.7678257385","1B-PM-1019-03","01B","PM","10192018","3","Juvenile","Gray","White","Gray+White",,"Above Ground","25","in tree","false","true","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.98028424040162 40.7678257384977)"
"-73.97440253834","40.77772966058","13A-AM-1017-04","13A","AM","10172018","4","Adult","Gray",,"Gray+",,,,,"true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9744025383371 40.7777296605765)"
"-73.96937014181","40.7840721192","22A-PM-1017-03","22A","PM","10172018","3","Juvenile","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.969370141813 40.7840721191988)"
"-73.96538732845","40.78046998826","20F-PM-1007-11","20F","PM","10072018","11","Adult","Gray","White","Gray+White",,"Above Ground","10","in tree","false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9653873284496 40.7804699882574)"
